V744A,V744B,V744C,V744D,V744E,education_femme,age_femme,exposition_medias,nb_enfants,quintile_richesse,femme_travaille,education_conjoint,alcool_conjoint,milieu_rural,television,radio,violence_physique
0,0,0,0,0,2,21.357409346453046,1,3,2,1,2,0,0,1,1,0
0,0,0,1,0,1,29.363597783555047,0,1,3,1,2,0,0,1,1,1
0,0,0,0,0,2,24.444485181447398,1,3,2,0,1,0,0,1,2,0
1,0,1,0,0,1,45.14943154894387,0,1,1,0,2,0,1,1,0,1
0,0,0,1,0,1,27.474905691792912,0,2,4,1,2,0,1,0,0,1
0,0,1,0,0,1,10.77998868587536,0,5,3,1,0,0,0,2,1,1
0,0,0,0,0,1,29.789775047438212,0,6,2,1,1,0,0,1,1,0
0,0,0,0,0,1,40.409335423919075,1,2,1,1,0,0,1,2,0,0
0,1,0,0,0,0,48.06149659854251,0,3,1,0,2,0,0,2,0,1
1,1,0,0,0,0,30.765713051339834,1,2,2,0,2,0,0,1,2,1
0,0,0,0,0,1,28.092829367260087,1,5,5,1,1,0,0,2,0,0
0,0,0,0,0,1,32.7655967571151,0,1,5,1,2,0,0,0,2,0
0,0,0,0,0,2,36.76002209767646,1,2,4,1,2,1,0,1,1,0
0,0,0,0,0,2,22.40137873298299,1,4,1,1,0,0,1,2,2,0
0,0,0,0,0,3,30.62661163819429,0,7,4,1,0,0,0,0,0,0
0,0,0,0,0,1,32.43932855772755,1,4,4,0,2,0,1,1,0,0
0,1,1,0,0,1,33.32597027980236,0,2,5,0,0,0,0,2,1,1
0,0,0,0,0,2,31.555750242301787,0,1,2,0,2,0,0,2,1,0
0,0,0,0,0,2,24.197227348888557,0,4,3,0,1,0,1,2,1,0
0,0,0,0,0,2,36.05030672346414,1,2,3,1,2,0,1,0,1,0
1,0,0,0,0,2,32.48547327575169,0,4,3,0,0,0,0,1,0,1
0,1,0,1,0,2,32.462857684111576,1,5,2,0,2,0,1,2,1,1
0,1,1,0,0,2,22.832488243229264,0,3,1,0,1,0,1,1,1,1
0,1,1,0,0,2,38.8537467491599,1,4,4,1,2,0,0,0,1,1
0,0,0,0,1,3,24.084201807484902,1,3,5,1,1,0,0,2,2,1
0,0,0,0,0,2,47.93287247648576,1,7,3,1,1,0,0,0,1,0
0,0,0,0,0,1,21.932932500494587,0,5,4,1,0,0,1,1,2,0
0,0,0,0,0,0,39.98860827473766,0,4,3,1,0,0,1,0,0,0
0,0,0,0,0,0,15.153895546733896,1,4,3,0,2,0,1,2,2,0
0,0,0,0,0,0,11.897747484823167,1,4,5,0,0,0,0,1,1,0
1,0,0,1,0,0,27.740666022624758,0,6,5,1,2,0,0,1,0,1
1,0,0,0,0,1,11.88478467289136,1,0,3,1,1,0,1,2,0,1
0,0,0,0,0,0,39.68642530040108,0,2,2,0,2,0,1,1,1,0
0,0,0,0,0,2,32.69722783026437,1,3,2,1,2,0,1,0,0,0
1,0,0,1,0,1,45.92958484087572,1,2,4,1,1,0,0,0,0,1
1,0,0,0,0,2,31.345101398365017,1,0,1,0,1,0,1,0,0,1
0,0,0,0,0,0,35.16129730329948,0,2,5,0,2,0,0,0,2,0
0,0,0,1,0,2,30.40579071523357,0,3,4,0,1,0,0,2,1,1
0,0,1,0,1,2,24.772445941020248,0,4,1,0,0,0,0,0,2,1
0,1,0,0,0,1,29.116998536874384,1,5,2,0,1,0,0,1,2,1
0,0,0,0,0,2,21.703241515251428,1,6,1,1,0,0,1,2,2,0
0,0,0,0,0,1,36.502992889847725,0,2,1,0,1,0,0,2,2,0
0,0,0,1,0,2,30.03701902559512,0,1,3,0,1,0,0,1,0,1
0,1,0,0,0,2,31.96769741394269,0,5,1,1,1,0,0,1,2,1
0,0,0,0,0,1,59.16069155079367,1,4,2,1,1,0,0,0,2,0
0,0,0,0,1,0,29.151636963653583,0,6,3,0,1,0,1,0,1,1
0,0,0,0,0,1,35.81795676504006,1,5,1,1,1,0,0,0,1,0
0,0,1,0,0,2,32.39654099807666,0,3,5,0,1,0,0,0,2,1
0,0,0,0,0,2,43.66562658671809,0,2,1,1,1,0,1,0,2,0
1,0,0,0,1,1,35.117662499484446,1,4,3,1,1,0,0,0,1,1
0,1,0,0,0,1,30.3757687859052,1,6,5,1,1,0,0,1,1,1
0,1,0,0,0,0,54.220404136309284,0,5,1,0,1,0,1,0,0,1
0,0,0,0,0,0,24.90493279921918,0,2,1,1,1,0,0,0,0,0
0,0,0,0,0,2,31.097295688826808,1,8,1,0,2,0,1,2,1,0
1,0,0,0,0,1,41.42328663086646,0,4,2,0,0,0,0,2,0,1
0,1,1,0,0,1,25.291353927904368,1,4,4,1,0,0,1,0,2,1
0,0,0,1,0,2,40.02019245499923,0,3,3,0,2,0,0,0,2,1
0,1,1,0,0,1,28.440915215825832,1,4,2,1,0,1,1,2,0,1
0,0,0,0,0,1,42.230097228648944,0,3,3,0,1,0,1,1,2,0
1,0,0,0,0,1,41.986207162460865,0,6,2,0,1,0,0,0,1,1
0,1,0,0,0,2,32.06222318967886,1,3,2,0,1,0,0,1,1,1
0,0,0,0,0,2,23.595598782413077,0,4,2,0,2,0,1,2,0,0
0,0,0,0,0,0,29.259276438592092,0,3,2,1,0,0,1,2,2,0
0,0,0,0,0,2,32.762208480117394,0,2,3,1,2,0,0,2,2,0
1,0,0,0,0,2,41.16092226876381,1,2,2,1,1,0,1,0,1,1
0,0,0,0,0,2,35.8813947217863,0,2,2,1,2,0,0,2,2,0
0,0,0,0,0,2,37.90254014058014,0,2,2,1,2,0,0,0,1,0
0,0,0,0,0,1,36.14875885815,0,3,1,0,1,0,0,1,1,0
1,1,0,0,0,1,40.769836839851926,1,4,1,1,1,0,0,1,0,1
0,1,0,0,0,2,31.0361778625531,1,3,2,1,2,0,1,1,0,1
0,0,0,0,0,1,34.433476633338074,0,3,5,0,0,0,1,0,0,0
0,0,0,0,0,0,33.16388807721675,0,2,1,1,1,0,1,1,2,0
0,0,0,0,0,0,28.82701258941056,1,7,2,1,2,0,1,1,0,0
0,0,0,0,0,2,42.30887796328432,0,1,5,0,1,0,1,1,2,0
0,0,0,0,0,0,42.11297035838139,1,1,1,0,2,0,1,0,2,0
0,1,0,0,0,1,44.11383587704189,0,5,3,1,2,0,0,2,1,1
0,1,0,0,0,0,25.797595059791167,0,2,5,0,2,0,1,2,1,1
0,0,0,0,0,2,36.16252510502103,0,6,1,0,2,0,0,1,0,0
0,0,0,0,0,2,43.059013513078966,0,4,4,1,2,0,0,0,1,0
0,0,0,1,0,1,46.87693673626438,1,3,3,1,2,0,0,2,2,1
0,0,0,0,0,2,18.869726288575748,1,3,4,0,1,0,0,0,2,0
0,0,0,0,0,2,32.87315852470206,0,4,1,1,1,0,0,1,1,0
0,0,0,0,0,2,31.14028911834104,1,5,1,0,1,0,0,1,2,0
0,0,1,1,1,1,47.69481729551485,0,5,1,0,2,0,1,0,2,1
0,0,0,0,0,2,12.353046691924295,1,2,5,1,0,0,1,2,1,0
0,1,0,0,0,2,23.159955365521427,0,4,5,0,0,0,0,1,0,1
0,0,0,0,0,0,46.22720336689623,0,8,3,0,0,0,1,2,2,0
0,0,0,0,0,1,28.531604881552187,1,1,3,1,1,0,0,0,0,0
0,1,0,0,0,1,20.79642311885477,0,3,2,1,0,0,1,0,1,1
0,1,0,0,1,2,46.96194541624904,1,2,1,0,2,0,1,2,2,1
0,0,0,0,0,2,19.58412331580343,1,4,1,1,1,0,0,1,0,0
0,0,0,0,0,1,42.404935317603105,1,5,4,0,1,0,1,0,2,0
0,1,1,0,0,1,18.38961799556818,0,4,3,1,1,0,0,1,2,1
0,0,0,0,0,2,19.48445881634549,0,2,3,0,2,0,0,1,1,0
0,0,0,0,0,2,34.76131430371006,1,7,4,1,2,0,0,2,2,0
1,0,0,0,0,2,25.01072583285702,0,2,1,1,2,0,0,0,1,1
1,1,1,0,0,2,35.432716120884656,1,5,1,0,2,0,1,2,1,1
0,1,0,0,0,1,49.65901764705037,1,3,4,1,2,0,1,0,2,1
0,1,0,0,0,0,31.458370815898192,0,1,2,1,1,0,0,1,0,1
0,0,0,0,0,2,48.03842207966403,0,4,3,1,1,0,1,1,1,0
0,0,0,0,1,1,35.91591331518308,0,0,2,1,1,0,1,1,1,1
0,0,0,0,1,1,41.78961354714353,0,3,2,1,0,0,0,2,2,1
0,1,0,0,0,1,11.014934706232712,1,1,1,0,2,0,1,1,2,1
0,0,0,0,0,2,38.81763367604428,1,4,3,1,1,0,1,2,1,0
0,0,0,0,0,0,37.389701344832815,1,5,1,1,2,0,1,1,2,0
0,0,0,0,0,1,29.551355956532475,1,4,2,1,1,0,0,0,1,0
0,0,0,0,1,2,50.528437427801876,1,3,1,1,1,0,0,0,2,1
0,1,0,0,0,2,28.31316202582585,0,5,1,1,0,0,0,1,0,1
0,0,1,1,0,2,17.93746973674543,0,1,5,0,1,0,1,1,0,1
0,1,1,0,0,2,40.17220050684469,0,4,5,1,1,0,0,1,1,1
0,0,0,0,0,0,19.659810294354624,1,7,1,1,2,0,1,2,0,0
0,1,1,0,0,1,33.61225730801871,0,5,5,0,2,0,0,0,2,1
1,1,0,0,0,2,45.36073764512888,0,3,5,0,1,0,1,0,0,1
0,0,0,0,0,1,37.53584832578004,1,1,3,1,2,0,1,1,1,0
1,1,0,0,0,2,30.5992899070263,1,5,3,1,1,0,1,1,2,1
1,0,0,0,0,1,29.634525921640467,1,3,2,1,1,0,0,1,1,1
0,1,0,0,0,0,44.667686446575004,0,2,3,1,1,0,0,0,1,1
0,1,0,0,0,2,21.55479071491345,1,5,1,1,2,0,1,1,1,1
0,0,0,0,0,2,40.10801217655636,0,5,1,0,2,0,1,1,0,0
1,0,0,0,0,3,53.30056158515863,1,5,5,1,1,0,1,2,1,1
0,0,1,0,0,2,37.95396182076267,0,6,4,0,2,0,1,1,2,1
0,0,1,0,0,2,30.686429073577816,1,5,2,1,2,0,1,2,0,1
0,0,0,0,0,2,31.411391747029807,1,2,1,1,2,0,0,1,1,0
0,1,0,0,0,2,28.432462478885142,1,3,5,0,0,0,1,0,1,1
0,0,0,0,0,0,26.84528088700877,1,5,1,0,0,0,0,0,2,0
0,1,0,0,0,3,33.99531398637233,1,1,1,1,2,0,1,0,0,1
0,0,0,0,1,2,39.219206166137944,0,2,2,1,2,0,0,0,1,1
1,1,0,0,0,3,47.880193478068094,0,5,4,1,1,0,0,2,2,1
0,1,0,1,0,2,14.704178236329483,1,6,4,1,1,0,0,1,0,1
1,1,0,0,1,1,10.216866715310022,1,3,3,0,1,0,1,2,1,1
0,0,1,0,0,1,48.059738718469696,1,3,2,1,1,0,0,1,1,1
0,0,1,0,0,1,33.431371873425874,1,4,1,1,1,0,0,2,0,1
0,0,0,0,0,1,33.91843149455015,1,2,2,0,1,0,0,1,0,0
0,0,0,0,0,1,37.562050834337604,0,3,1,1,1,0,0,0,0,0
0,0,1,0,0,2,31.162204959101288,0,5,1,0,1,0,1,0,0,1
0,1,0,1,0,1,51.268956277509496,1,3,1,1,2,0,0,1,1,1
0,0,0,1,0,0,37.4740070738965,0,5,5,0,0,0,1,1,1,1
1,0,0,1,0,3,28.73731797817279,0,2,4,0,1,0,0,2,1,1
1,0,0,0,0,1,29.56890177314589,1,5,2,0,1,0,0,2,2,1
0,1,0,1,0,2,31.565161379272073,0,4,5,1,2,0,0,2,1,1
0,1,0,0,0,0,25.672915950748177,0,1,1,1,2,0,1,0,2,1
0,1,0,0,0,2,48.61223254538381,0,2,5,1,1,0,0,2,1,1
0,0,0,0,0,1,34.052813177237596,0,6,1,0,1,0,1,1,1,0
1,0,0,0,0,2,22.014344417873623,1,1,4,0,2,0,1,2,0,1
0,1,0,0,0,2,36.668379197345956,1,4,2,1,2,0,1,2,1,1
0,0,0,0,0,2,46.283099756586815,0,1,1,0,2,0,1,1,2,0
1,0,0,0,1,1,42.76559227561766,0,4,3,1,1,0,1,2,2,1
0,0,0,0,0,0,25.833762484774578,1,3,3,0,1,0,0,1,2,0
1,0,0,0,0,2,22.58563694591085,1,2,5,0,1,0,0,0,1,1
0,0,0,0,0,1,46.17409725215573,0,3,2,0,1,0,0,1,1,0
0,0,0,1,0,1,17.793913672383326,0,8,4,0,0,0,1,0,2,1
0,0,0,0,0,1,36.349533301050414,0,5,5,0,1,0,1,2,1,0
0,0,0,0,0,0,27.61271473982544,1,4,2,1,1,0,0,2,1,0
0,0,0,0,0,1,45.116880326590724,1,4,2,1,1,0,0,1,2,0
0,0,0,1,0,1,23.090971681480823,0,2,2,0,2,0,1,1,1,1
0,0,1,0,0,1,25.49283886012823,0,3,5,1,0,0,0,2,0,1
0,0,0,0,0,1,38.6383650208864,0,3,3,0,0,0,1,2,2,0
0,0,0,0,0,1,40.29829753777428,0,5,5,1,0,0,1,1,1,0
0,0,0,1,0,2,45.544250244693075,0,5,2,0,2,0,0,1,1,1
0,0,0,0,0,2,37.29822237195743,0,4,5,1,0,0,0,2,1,0
0,0,0,0,0,0,36.15020685079785,1,7,2,0,2,0,1,1,0,0
0,0,0,0,0,2,42.65678009543312,1,3,1,1,2,0,1,1,1,0
0,1,0,1,0,2,20.153333714081157,0,3,3,1,0,0,1,2,1,1
0,0,0,0,0,2,24.71924199524315,0,4,5,0,1,0,0,1,0,0
0,0,0,0,1,3,20.932792090724934,1,2,1,1,2,0,0,2,1,1
0,0,0,0,0,1,7.923099665177936,0,2,2,0,0,0,1,1,0,0
0,1,0,0,0,2,40.732066959226614,0,1,5,1,1,0,1,2,2,1
1,0,0,0,0,2,46.19607157319672,0,5,2,0,1,0,0,1,2,1
0,0,0,0,0,1,38.07075316870495,0,4,2,1,1,0,1,0,1,0
0,0,1,1,0,2,36.43468950664677,0,2,2,0,1,0,1,2,2,1
0,0,0,0,0,2,33.690150677207,1,1,2,1,2,0,0,2,0,0
0,1,0,1,0,1,33.41283776752855,0,2,2,1,0,0,1,2,1,1
1,0,0,0,0,1,48.66557791552835,0,3,5,1,2,0,0,2,0,1
0,0,0,1,0,2,47.307420182680154,0,4,2,1,1,0,0,0,1,1
0,0,0,0,0,2,27.4592156399177,0,1,4,1,2,0,1,1,1,0
0,1,0,0,0,2,43.21186178664746,0,2,1,0,2,0,0,2,1,1
0,0,0,0,0,2,44.333675466650334,1,6,1,0,2,0,0,1,2,0
0,0,0,0,0,1,38.94865796663442,0,3,4,0,2,0,0,0,0,0
0,1,0,0,0,1,36.50450062888084,1,4,1,0,2,0,0,1,1,1
0,1,0,0,0,2,36.185438467440605,1,6,4,0,1,0,0,2,1,1
0,1,0,0,1,2,19.117266437407455,1,7,3,0,2,0,1,2,0,1
0,1,0,0,0,2,18.292644885542074,0,5,3,0,1,0,0,0,2,1
0,1,0,0,0,3,40.18460990663634,0,2,2,1,1,0,1,0,1,1
0,0,0,0,0,2,22.666472664116853,0,0,3,1,0,0,1,0,0,0
0,1,0,0,1,0,19.97964609286427,0,4,1,0,1,0,1,2,2,1
1,1,0,0,0,1,13.598124315689187,0,9,1,1,0,0,1,1,1,1
0,0,0,0,0,0,28.475924325891796,1,1,1,1,1,0,1,2,0,0
1,0,0,0,0,1,36.38132644342653,1,2,4,0,0,0,0,2,0,1
0,1,0,0,0,2,37.130763563819215,0,1,4,0,1,0,1,1,1,1
0,0,0,0,0,1,40.810534500299646,1,8,4,0,2,0,0,1,2,0
0,1,0,0,0,2,29.25906233930237,0,4,4,0,2,0,1,1,1,1
0,0,0,0,0,2,33.89769575014167,0,3,5,1,0,0,0,1,0,0
0,0,0,0,0,2,40.76610791357686,0,3,4,0,2,0,0,1,1,0
0,0,0,0,0,0,37.21499567738418,0,5,2,1,2,0,1,2,0,0
0,0,0,0,0,0,27.460717314123055,0,3,1,0,2,0,0,1,1,0
1,0,1,0,0,2,35.68669828290744,0,4,2,1,2,0,0,2,0,1
0,0,0,0,0,2,14.446647902556396,0,3,2,1,0,0,1,2,1,0
0,0,1,0,0,2,32.901144410299686,0,2,2,1,2,0,0,0,0,1
0,0,0,0,1,2,27.14886130016461,0,1,2,0,1,0,1,1,1,1
0,0,1,0,0,1,47.02276343075174,0,2,4,0,1,0,0,0,1,1
0,0,0,0,0,1,23.811815729501795,0,4,1,1,2,0,0,0,0,0
0,1,1,0,1,2,33.98511084433013,0,4,4,0,0,0,0,1,2,1
1,0,0,0,0,0,28.91185540976763,0,1,2,0,1,0,1,0,1,1
0,0,0,0,0,2,27.708506760763807,1,2,2,1,1,0,1,2,1,0
0,0,0,0,0,2,36.40918644234985,0,1,2,1,2,0,1,1,1,0
0,0,1,0,0,1,29.01070906536459,0,6,4,1,2,0,0,0,0,1
1,0,0,0,0,1,50.12351169326297,1,4,2,1,1,0,0,0,1,1
0,0,0,0,1,2,14.536285942710386,0,2,5,1,1,0,1,1,2,1
0,1,0,0,0,2,38.76988836710765,0,1,3,0,0,1,1,1,2,1
0,1,0,0,0,2,32.11140873519829,0,2,1,0,1,0,0,0,1,1
0,1,0,0,0,1,32.43206263595965,1,4,4,0,0,0,0,1,2,1
0,0,0,0,0,0,35.70973932374663,1,0,4,1,2,0,1,2,0,0
0,0,1,0,0,3,42.17910057953465,0,3,2,0,2,0,0,0,2,1
0,0,1,1,1,0,35.36517937181022,0,3,2,1,2,0,0,0,1,1
0,0,0,0,1,2,42.21236871828458,0,5,3,1,1,0,0,1,2,1
0,1,0,0,1,1,33.331538883200615,0,1,3,1,2,0,0,0,0,1
0,0,0,0,0,2,23.282779787273984,1,4,5,1,2,0,1,1,0,0
0,0,0,1,0,1,32.070961620807495,0,8,1,1,0,0,1,2,1,1
0,0,0,0,0,2,43.622211376750414,0,2,1,1,1,1,1,2,1,0
0,1,0,0,0,3,29.08066457747715,0,4,4,1,0,0,1,0,1,1
0,1,0,1,0,1,22.829926455739034,0,4,2,1,1,0,0,1,1,1
0,0,1,0,0,0,38.66092676041057,0,5,1,0,2,0,1,0,0,1
1,1,1,0,1,2,36.03048714346376,1,6,4,0,1,0,1,1,2,1
1,0,0,0,0,1,25.730874694549946,0,1,1,1,1,0,0,2,1,1
0,1,1,0,0,3,30.73256392159605,0,3,3,0,1,0,0,2,1,1
0,1,0,1,0,0,31.21046037224867,0,3,3,1,1,0,0,1,1,1
0,1,0,0,0,0,32.959352000945614,1,2,2,0,0,0,1,0,1,1
0,0,0,1,0,2,38.91306110131869,0,3,1,1,0,0,0,1,2,1
0,0,0,0,0,2,29.131609633596568,0,3,2,0,0,0,0,2,2,0
0,0,0,0,0,1,39.39367193759954,0,3,2,1,0,0,0,1,0,0
0,0,0,0,1,1,27.938549877992475,0,2,1,0,2,0,0,2,1,1
0,1,0,0,0,1,48.39665894133714,1,1,3,1,0,0,0,2,1,1
0,0,0,0,0,1,48.597040204509064,0,4,2,0,1,0,0,1,0,0
0,0,0,0,0,1,24.935421180838976,0,1,5,1,2,0,1,1,2,0
0,0,0,0,0,2,21.502830828181672,1,3,1,1,0,0,1,0,0,0
0,0,0,1,0,0,41.99733266864061,0,0,3,1,1,0,0,1,0,1
1,0,0,0,0,1,35.298316268998825,1,9,4,0,1,0,0,1,2,1
1,0,0,0,0,2,38.03051432604563,1,4,3,1,2,0,1,2,2,1
0,0,0,0,0,0,26.810776666069916,0,2,3,0,0,0,0,1,1,0
0,0,1,0,0,2,31.668177928746722,0,4,1,1,1,0,0,2,0,1
0,1,0,0,0,2,29.693042192863402,1,5,3,1,2,0,0,0,1,1
0,0,0,1,0,0,35.729069165628715,0,4,3,0,2,0,1,0,2,1
0,1,0,0,0,2,21.31480386055862,0,6,5,0,1,0,0,0,2,1
0,0,0,0,0,1,31.976189651975478,0,3,5,1,1,0,1,1,1,0
0,0,0,0,0,2,21.221260555971423,0,0,1,1,0,0,1,1,2,0
0,0,0,0,0,2,28.105256872963096,0,2,5,1,1,0,1,1,2,0
0,0,0,0,0,2,31.994665345886755,0,4,3,0,1,0,0,2,1,0
0,0,0,0,0,1,37.619133686930944,0,5,5,0,0,0,1,2,2,0
0,0,0,0,0,1,38.389978340580775,0,7,1,0,0,0,1,0,0,0
0,0,1,0,0,1,39.97650779959602,0,2,4,1,2,0,1,2,1,1
1,0,0,0,0,2,19.11005241555229,0,7,2,0,1,0,1,1,2,1
0,0,1,0,0,2,44.656003483947615,0,2,1,1,2,0,0,1,1,1
0,0,0,0,0,0,26.903365091837085,0,5,1,1,0,0,0,2,0,0
1,1,0,0,1,0,27.582338136995787,0,7,1,1,2,0,0,0,0,1
1,1,0,0,0,2,35.39935220167505,0,7,1,0,2,0,0,2,1,1
0,0,0,0,0,1,29.765886474450067,0,5,3,1,2,0,0,2,2,0
0,0,0,0,0,1,36.26498012334947,1,2,2,1,2,0,1,0,2,0
0,1,0,0,0,1,37.990750863863745,0,3,5,0,0,0,0,2,1,1
0,0,0,0,1,1,25.802466332523807,0,2,3,1,1,0,1,1,0,1
0,1,0,0,0,3,31.191347715019862,1,3,4,1,2,0,0,0,2,1
0,0,0,0,0,3,31.466712311260213,0,3,2,0,1,0,0,0,2,0
0,1,0,0,1,1,41.811935015527894,0,2,2,1,1,0,0,2,2,1
0,0,1,0,1,3,28.573985334989587,1,4,4,1,0,0,1,2,1,1
0,1,1,0,0,1,28.16913215878327,0,4,2,1,1,0,1,0,1,1
0,0,0,0,0,2,23.39895302309276,1,4,5,0,2,0,1,2,0,0
0,0,0,0,0,1,24.441519869262088,0,4,3,0,1,0,1,0,0,0
0,0,0,0,0,2,20.339366586803582,1,7,4,0,2,0,0,0,0,0
0,0,0,0,0,1,26.3615066366292,0,1,2,1,1,0,0,1,2,0
0,1,1,0,1,1,47.72015460563604,1,4,2,0,1,0,1,1,1,1
0,0,0,1,0,2,39.32543828529052,0,3,1,0,1,0,1,1,1,1
1,1,0,0,0,1,44.779320982880535,0,2,4,0,2,0,0,0,2,1
0,0,0,0,0,3,24.06359814524186,1,4,4,1,1,0,1,0,1,0
0,1,0,0,0,0,14.786103854893945,0,5,3,1,1,0,1,1,1,1
0,0,1,0,0,0,35.8423525905071,1,1,4,1,2,0,1,1,1,1
0,1,0,0,0,2,50.138460415907126,1,6,2,1,1,0,0,1,0,1
0,1,0,0,0,2,28.386377754380504,1,3,5,1,0,0,1,0,0,1
0,0,0,0,0,1,33.84689210412569,0,1,5,1,1,0,0,2,2,0
0,1,0,0,0,0,18.303323047123847,1,2,3,0,1,0,1,1,1,1
0,1,0,0,0,2,33.16231974078341,0,5,2,0,0,0,0,2,1,1
1,0,1,0,0,1,31.737613596581127,0,1,4,0,2,0,0,1,0,1
0,0,0,0,0,1,13.434687485386245,0,1,5,1,1,0,1,1,0,0
0,0,0,0,0,2,23.25277184922289,1,2,3,1,0,0,0,1,2,0
1,1,0,0,0,2,22.514409766201823,1,3,3,1,1,0,1,0,0,1
0,0,0,0,0,3,18.208543390662506,1,5,5,1,1,0,1,1,1,0
0,0,1,0,0,2,26.158851442891205,0,5,4,1,2,0,1,0,0,1
0,0,0,0,1,1,37.631564409982346,0,3,1,1,1,0,0,0,2,1
0,0,0,0,0,1,27.011403138430524,0,7,2,1,2,0,0,2,1,0
0,1,0,0,0,1,43.58095021144959,0,5,3,1,2,0,0,1,2,1
0,1,0,0,0,1,29.526335133612562,0,3,2,1,1,0,1,2,2,1
0,0,0,0,0,1,35.93382896515194,1,2,4,1,1,0,0,2,2,0
0,0,1,0,0,2,37.526561042999006,0,4,2,1,2,0,0,1,0,1
0,0,1,0,0,2,47.16508363940153,0,0,1,0,1,0,1,0,0,1
0,0,0,0,0,2,26.240177510752826,0,5,1,0,1,0,1,2,1,0
0,0,0,0,0,2,37.0139434196414,0,2,1,0,1,0,1,1,0,0
0,0,1,0,0,1,24.096371201220457,1,5,2,0,1,0,0,2,2,1
0,0,0,1,0,2,48.91548989927799,1,6,1,1,2,0,1,0,0,1
0,0,0,0,0,2,23.230892819488876,1,2,2,1,1,0,1,1,2,0
0,0,0,0,0,2,36.46818893115682,0,0,3,1,1,0,1,2,0,0
0,0,0,0,0,0,47.40298141060344,1,3,4,1,0,0,0,0,1,0
0,1,0,0,0,2,21.772348225621812,0,0,3,0,0,0,0,0,2,1
0,0,0,0,1,2,38.43440402268698,1,3,3,1,2,0,0,2,0,1
1,0,0,0,0,0,23.66714630352972,1,5,1,0,2,0,0,0,0,1
0,1,0,0,0,1,54.553789401171585,0,2,1,1,0,0,1,1,1,1
0,0,0,0,0,2,15.310248549944536,1,6,1,1,2,0,0,1,0,0
0,0,0,0,0,2,18.789023104790516,0,4,5,1,1,0,1,2,2,0
0,0,0,0,0,2,22.469849585471152,0,4,5,0,1,0,1,0,2,0
0,0,0,0,0,1,22.769327266699026,0,4,2,1,1,0,1,0,2,0
0,1,0,0,0,0,37.744090684543664,0,4,2,1,2,0,0,2,1,1
0,0,1,0,0,1,49.63702653743918,1,8,5,0,1,0,0,2,1,1
0,0,1,0,0,1,43.642700495242494,1,5,1,0,1,0,1,1,0,1
0,0,0,0,0,2,35.075291266813586,0,6,1,1,1,0,0,1,1,0
0,0,0,1,1,2,32.98912092979044,1,5,1,1,1,0,1,1,0,1
1,1,1,0,0,2,27.26083071536676,1,6,5,1,2,1,1,2,2,1
0,1,0,0,0,3,36.53697881197957,0,3,1,0,0,0,0,1,0,1
0,0,1,0,0,0,30.958124443779464,0,3,1,1,2,0,0,1,2,1
0,0,0,0,0,0,34.66152142584419,1,5,4,0,1,0,1,2,2,0
0,0,0,0,0,0,26.009584137796267,0,5,3,0,2,0,0,0,1,0
0,0,0,0,0,2,21.72299399887786,1,1,3,1,1,1,0,0,1,0
0,0,0,0,1,1,33.13686489731076,1,3,5,1,0,0,0,2,0,1
0,0,0,0,0,2,32.93133937730177,0,3,3,1,2,0,0,1,1,0
0,0,0,1,0,0,27.35782438012576,0,2,2,1,0,0,1,1,2,1
0,1,0,0,0,0,25.771456136802904,0,4,2,0,2,0,1,1,2,1
0,0,0,0,0,1,38.09317848838947,0,4,3,0,1,0,1,2,2,0
0,0,0,0,0,1,37.131018220515685,1,4,2,0,2,0,1,2,2,0
1,0,0,0,0,2,50.351916456750345,0,5,3,0,1,0,0,0,2,1
0,1,0,0,1,2,45.74264738603019,0,7,4,1,2,0,0,2,0,1
0,1,0,0,0,0,21.797264967794007,0,1,1,1,2,0,0,2,1,1
0,0,0,0,0,2,31.12531981922422,0,5,3,1,0,0,0,0,1,0
1,0,0,0,0,2,20.207650939918366,0,3,4,0,2,0,1,0,1,1
0,1,0,0,0,2,15.795106417653397,0,3,5,1,1,0,0,0,1,1
0,0,0,0,0,0,53.318048515083504,0,4,5,1,1,0,0,1,1,0
0,0,1,0,0,2,46.66675748513993,0,5,1,0,2,0,1,2,1,1
0,1,0,0,0,0,27.042823586505826,1,4,3,1,1,0,0,1,1,1
0,1,0,1,0,1,44.46339809225928,1,4,2,0,2,0,0,1,2,1
0,0,0,0,0,0,45.84299890759951,0,3,2,1,1,0,1,1,1,0
1,0,0,0,0,2,15.039683217770474,0,3,2,0,2,0,0,1,1,1
0,0,0,0,0,2,40.81061401026043,1,4,5,1,2,0,1,1,0,0
0,0,1,0,0,2,28.327621509225175,0,2,1,0,1,0,0,1,2,1
0,1,0,1,0,2,36.4627837639121,0,3,5,1,2,0,1,2,1,1
0,0,0,0,0,3,60.891718420827615,0,3,2,1,1,0,1,1,0,0
1,1,1,0,1,2,47.64387037041931,0,4,3,0,2,0,0,1,1,1
0,0,0,0,0,1,31.707627200210098,0,8,4,1,1,0,1,0,1,0
0,0,0,0,0,2,46.12156358715883,1,5,2,1,0,0,1,1,1,0
0,0,0,0,0,1,15.024366410663603,0,8,5,1,1,0,1,2,0,0
0,0,0,0,0,2,37.58322732901287,0,2,5,0,2,0,0,1,0,0
0,0,0,0,0,2,37.80553352416656,1,2,1,0,1,0,0,0,1,0
0,0,0,0,0,2,39.46294519100173,1,4,4,1,2,0,0,0,1,0
