violence_physique,viol_phys_mod,viol_phys_sev,age_femme,education_femme,sit_matrimoniale,enceinte,lecture_journal,ecoute_radio,regarde_tv,score_media,age_conjoint,ecart_age,education_conjoint,conjoint_alcool,region,milieu
0,0.0,0.0,49,Aucun,Union_libre,Non,Jamais,Jamais,Jamais,0.0,65.0,16.0,Aucun,Non,Nord_Ouest,Rural
0,0.0,0.0,24,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,30.0,6.0,Aucun,Non,Nord_Ouest,Rural
0,0.0,0.0,45,Aucun,Veuve,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Non,Nord_Ouest,Rural
0,0.0,0.0,33,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,35.0,2.0,Aucun,Non,Nord_Ouest,Rural
0,0.0,0.0,20,Aucun,Union_libre,Oui,Jamais,Jamais,Jamais,0.0,60.0,40.0,Aucun,Non,Nord_Ouest,Rural
1,1.0,1.0,36,Aucun,Separee,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Oui,Nord_Ouest,Rural
1,1.0,0.0,27,Primaire,Veuve,Oui,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Oui,Nord_Ouest,Rural
0,0.0,0.0,31,Aucun,Separee,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Non,Nord_Ouest,Rural
1,1.0,0.0,31,Primaire,Separee,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Oui,Nord_Ouest,Rural
0,0.0,0.0,43,Primaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,54.0,11.0,Secondaire,Oui,Sud,Rural
1,1.0,0.0,33,Primaire,Mariee,Non,Jamais,Moins_1x_sem,Moins_1x_sem,0.6666666666666666,39.0,6.0,Secondaire,Oui,Sud,Rural
0,0.0,0.0,24,Primaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,30.0,6.0,Secondaire,Oui,Sud,Rural
0,0.0,0.0,35,Secondaire,Mariee,Non,Moins_1x_sem,Moins_1x_sem,Moins_1x_sem,1.0,46.0,11.0,Secondaire,Oui,Sud,Rural
1,1.0,0.0,37,Primaire,Mariee,Non,Jamais,Moins_1x_sem,Moins_1x_sem,0.6666666666666666,36.0,-1.0,Secondaire,Oui,Sud,Rural
1,1.0,0.0,34,Secondaire,Separee,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,38.0,8.0,Superieur,Oui,Sud,Rural
0,0.0,0.0,31,Primaire,Mariee,Non,Moins_1x_sem,Moins_1x_sem,Moins_1x_sem,1.0,35.0,4.0,Aucun,Oui,Sud,Rural
0,0.0,0.0,40,Secondaire,Veuve,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Oui,Sud,Rural
0,0.0,0.0,32,Primaire,Divorcee,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,38.0,8.0,Superieur,Oui,Sud,Rural
0,0.0,0.0,27,Superieur,Union_libre,Non,Moins_1x_sem,Au_moins_1x_sem,Au_moins_1x_sem,1.6666666666666667,34.0,7.0,Superieur,Oui,Centre,Urbain
0,0.0,0.0,31,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,38.0,7.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,27,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,31.0,4.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,20,Secondaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,30.0,10.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,25,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,30.0,5.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,37,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,40.0,3.0,Primaire,Non,Littoral,Rural
0,0.0,0.0,35,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,50.0,15.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,18,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,28.0,10.0,Primaire,Non,Littoral,Rural
0,0.0,0.0,40,Aucun,Veuve,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Non,Littoral,Rural
1,1.0,0.0,40,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,48.0,8.0,Superieur,Oui,Littoral,Rural
0,0.0,0.0,21,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,26.0,5.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,35,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,60.0,25.0,Secondaire,Non,Littoral,Rural
0,0.0,0.0,28,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,35.0,7.0,Secondaire,Non,Littoral,Rural
0,0.0,0.0,26,Aucun,Mariee,Oui,Jamais,Jamais,Jamais,0.0,33.0,7.0,Primaire,Non,Littoral,Rural
1,1.0,0.0,29,Secondaire,Veuve,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,38.0,8.0,Superieur,Oui,Littoral,Urbain
0,0.0,0.0,37,Superieur,Mariee,Non,Moins_1x_sem,Moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,42.0,5.0,Superieur,Oui,Littoral,Urbain
0,0.0,0.0,33,Superieur,Mariee,Non,Moins_1x_sem,Jamais,Au_moins_1x_sem,1.0,39.0,6.0,Superieur,Oui,Littoral,Urbain
0,0.0,0.0,24,Secondaire,Union_libre,Oui,Moins_1x_sem,Moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,27.0,3.0,Superieur,Oui,Littoral,Urbain
0,0.0,0.0,18,Superieur,Union_libre,Non,Au_moins_1x_sem,Moins_1x_sem,Au_moins_1x_sem,1.6666666666666667,28.0,10.0,Superieur,Oui,Littoral,Urbain
1,1.0,0.0,30,Superieur,Union_libre,Oui,Moins_1x_sem,Jamais,Au_moins_1x_sem,1.0,35.0,5.0,Superieur,Oui,Littoral,Urbain
0,0.0,0.0,35,Superieur,Separee,Non,Au_moins_1x_sem,Jamais,Au_moins_1x_sem,1.3333333333333333,38.0,8.0,Superieur,Oui,Littoral,Urbain
0,0.0,0.0,31,Superieur,Union_libre,Non,Moins_1x_sem,Au_moins_1x_sem,Au_moins_1x_sem,1.6666666666666667,34.0,3.0,Superieur,Oui,Littoral,Urbain
0,0.0,0.0,27,Secondaire,Union_libre,Non,Moins_1x_sem,Au_moins_1x_sem,Au_moins_1x_sem,1.6666666666666667,33.0,6.0,Secondaire,Non,Littoral,Urbain
0,0.0,0.0,28,Secondaire,Union_libre,Oui,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,32.0,4.0,Secondaire,Oui,Littoral,Urbain
1,1.0,0.0,33,Primaire,Union_libre,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,38.0,5.0,Superieur,Oui,Littoral,Urbain
1,1.0,0.0,23,Secondaire,Union_libre,Non,Au_moins_1x_sem,Au_moins_1x_sem,Au_moins_1x_sem,2.0,27.0,4.0,Superieur,Non,Littoral,Urbain
1,1.0,1.0,37,Primaire,Separee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,38.0,8.0,Superieur,Oui,Littoral,Urbain
1,1.0,0.0,35,Secondaire,Separee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,38.0,8.0,Superieur,Non,Littoral,Urbain
1,1.0,1.0,28,Secondaire,Union_libre,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,32.0,4.0,Secondaire,Oui,Littoral,Urbain
0,0.0,0.0,39,Secondaire,Mariee,Non,Au_moins_1x_sem,Au_moins_1x_sem,Au_moins_1x_sem,2.0,55.0,16.0,Superieur,Oui,Littoral,Urbain
0,0.0,0.0,42,Secondaire,Mariee,Non,Jamais,Moins_1x_sem,Moins_1x_sem,0.6666666666666666,45.0,3.0,Superieur,Oui,Littoral,Urbain
1,1.0,1.0,48,Superieur,Mariee,Non,Au_moins_1x_sem,Au_moins_1x_sem,Au_moins_1x_sem,2.0,48.0,0.0,Secondaire,Oui,Littoral,Urbain
0,0.0,0.0,35,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,64.0,29.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,32,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,60.0,28.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,46,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,66.0,20.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,48,Aucun,Veuve,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Non,Littoral,Rural
0,0.0,0.0,40,Aucun,Mariee,Non,Jamais,Moins_1x_sem,Jamais,0.3333333333333333,45.0,5.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,35,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,63.0,28.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,23,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,40.0,17.0,Primaire,Non,Littoral,Rural
0,0.0,0.0,38,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,47.0,9.0,Primaire,Non,Littoral,Rural
0,0.0,0.0,42,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,47.0,5.0,Primaire,Non,Littoral,Rural
0,0.0,0.0,29,Aucun,Mariee,Oui,Jamais,Jamais,Jamais,0.0,32.0,3.0,Primaire,Non,Littoral,Rural
0,0.0,0.0,30,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,33.0,3.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,22,Aucun,Mariee,Oui,Jamais,Jamais,Jamais,0.0,31.0,9.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,25,Aucun,Mariee,Oui,Jamais,Jamais,Jamais,0.0,28.0,3.0,Primaire,Non,Littoral,Rural
1,1.0,1.0,28,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,30.0,2.0,Primaire,Oui,Nord_Ouest,Rural
0,0.0,0.0,25,Aucun,Mariee,Oui,Jamais,Jamais,Jamais,0.0,55.0,30.0,Aucun,Non,Nord_Ouest,Rural
0,0.0,0.0,20,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,30.0,10.0,Aucun,Non,Nord_Ouest,Rural
0,0.0,0.0,21,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,50.0,29.0,Aucun,Non,Nord_Ouest,Rural
0,0.0,0.0,28,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,35.0,7.0,Aucun,Non,Nord_Ouest,Rural
0,0.0,0.0,27,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,40.0,13.0,Primaire,Non,Nord_Ouest,Rural
0,0.0,0.0,23,Primaire,Mariee,Oui,Jamais,Jamais,Jamais,0.0,30.0,7.0,Secondaire,Non,Nord_Ouest,Rural
0,0.0,0.0,28,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,55.0,27.0,Superieur,Non,Nord_Ouest,Rural
0,0.0,0.0,31,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,41.0,10.0,Aucun,Non,Nord_Ouest,Rural
0,0.0,0.0,34,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,38.0,4.0,Aucun,Non,Nord_Ouest,Rural
0,0.0,0.0,21,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,35.0,14.0,Aucun,Non,Nord_Ouest,Rural
1,1.0,0.0,27,Aucun,Divorcee,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Oui,Nord_Ouest,Rural
0,0.0,0.0,35,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,40.0,5.0,Aucun,Non,Nord_Ouest,Rural
0,0.0,0.0,46,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,60.0,14.0,Aucun,Non,Nord_Ouest,Rural
0,0.0,0.0,19,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,23.0,4.0,Primaire,Non,Nord_Ouest,Rural
0,0.0,0.0,27,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,31.0,4.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,20,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,26.0,6.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,30,Aucun,Divorcee,Non,Jamais,Au_moins_1x_sem,Jamais,0.6666666666666666,38.0,8.0,Superieur,Non,Littoral,Rural
0,0.0,0.0,20,Aucun,Mariee,Non,Jamais,Moins_1x_sem,Jamais,0.3333333333333333,28.0,8.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,40,Aucun,Veuve,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Non,Littoral,Rural
0,0.0,0.0,26,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,30.0,4.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,30,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,25,Aucun,Mariee,Oui,Jamais,Jamais,Jamais,0.0,26.0,1.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,34,Aucun,Mariee,Non,Jamais,Moins_1x_sem,Jamais,0.3333333333333333,73.0,39.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,35,Aucun,Mariee,Non,Jamais,Moins_1x_sem,Jamais,0.3333333333333333,48.0,13.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,20,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,32.0,12.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,28,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,82.0,54.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,27,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,39.0,12.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,49,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,57.0,8.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,34,Secondaire,Mariee,Oui,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,54.0,20.0,Superieur,Non,Littoral,Urbain
0,0.0,0.0,39,Secondaire,Separee,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Non,Littoral,Urbain
1,1.0,1.0,30,Secondaire,Mariee,Oui,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,41.0,11.0,Superieur,Oui,Littoral,Urbain
0,0.0,0.0,19,Secondaire,Mariee,Oui,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,24.0,5.0,Secondaire,Oui,Littoral,Urbain
0,0.0,0.0,38,Secondaire,Separee,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,38.0,8.0,Superieur,Oui,Littoral,Urbain
0,0.0,0.0,29,Secondaire,Mariee,Non,Jamais,Au_moins_1x_sem,Jamais,0.6666666666666666,35.0,6.0,Secondaire,Non,Littoral,Urbain
0,0.0,0.0,39,Secondaire,Mariee,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,54.0,15.0,Secondaire,Non,Littoral,Urbain
0,0.0,0.0,29,Secondaire,Mariee,Oui,Moins_1x_sem,Moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,40.0,11.0,Superieur,Non,Littoral,Urbain
0,0.0,0.0,25,Secondaire,Mariee,Oui,Moins_1x_sem,Au_moins_1x_sem,Au_moins_1x_sem,1.6666666666666667,45.0,20.0,Superieur,Non,Littoral,Urbain
0,0.0,0.0,25,Secondaire,Union_libre,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,33.0,8.0,Secondaire,Oui,Littoral,Urbain
0,0.0,0.0,26,Aucun,Divorcee,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Non,Littoral,Rural
0,0.0,0.0,25,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,40.0,15.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,30,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,52.0,22.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,25,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,28.0,3.0,Primaire,Non,Littoral,Rural
0,0.0,0.0,29,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,36.0,7.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,26,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,28.0,2.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,23,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,25.0,2.0,Primaire,Non,Littoral,Rural
0,0.0,0.0,27,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,39.0,12.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,20,Aucun,Mariee,Oui,Jamais,Jamais,Jamais,0.0,27.0,7.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,32,Aucun,Mariee,Oui,Jamais,Jamais,Jamais,0.0,36.0,4.0,Secondaire,Non,Littoral,Rural
0,0.0,0.0,46,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,73.0,27.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,30,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,34.0,4.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,18,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,28.0,10.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,16,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,30.0,14.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,31,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,40.0,9.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,32,Aucun,Mariee,Oui,Jamais,Jamais,Jamais,0.0,44.0,12.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,18,Aucun,Mariee,Oui,Jamais,Jamais,Jamais,0.0,29.0,11.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,25,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,34.0,9.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,30,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,57.0,27.0,Aucun,Non,Littoral,Rural
0,0.0,0.0,18,Aucun,Mariee,Non,Jamais,Jamais,Jamais,0.0,31.0,13.0,Aucun,Non,Littoral,Rural
1,1.0,1.0,35,Primaire,Union_libre,Non,Moins_1x_sem,Moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,41.0,6.0,Secondaire,Oui,Sud_Ouest,Rural
0,0.0,0.0,29,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,40.0,11.0,Secondaire,Non,Sud_Ouest,Rural
0,0.0,0.0,40,Secondaire,Mariee,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,49.0,9.0,Superieur,Oui,Sud_Ouest,Rural
0,0.0,0.0,29,Primaire,Union_libre,Oui,Jamais,Jamais,Jamais,0.0,22.0,-7.0,Superieur,Oui,Sud_Ouest,Rural
1,1.0,1.0,23,Primaire,Separee,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Oui,Sud_Ouest,Rural
1,1.0,1.0,38,Secondaire,Separee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,38.0,8.0,Superieur,Oui,Sud_Ouest,Rural
0,0.0,0.0,27,Superieur,Union_libre,Non,Moins_1x_sem,Moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,32.0,5.0,Superieur,Non,Sud_Ouest,Rural
1,1.0,0.0,35,Primaire,Mariee,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,42.0,7.0,Secondaire,Oui,Sud_Ouest,Rural
0,0.0,0.0,25,Secondaire,Union_libre,Oui,Jamais,Jamais,Jamais,0.0,31.0,6.0,Superieur,Non,Sud_Ouest,Rural
0,0.0,0.0,25,Primaire,Separee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,38.0,8.0,Superieur,Non,Sud_Ouest,Rural
0,0.0,0.0,32,Secondaire,Union_libre,Non,Jamais,Jamais,Moins_1x_sem,0.3333333333333333,42.0,10.0,Secondaire,Oui,Sud_Ouest,Rural
0,0.0,0.0,22,Secondaire,Mariee,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,31.0,9.0,Superieur,Oui,Sud_Ouest,Rural
0,0.0,0.0,19,Secondaire,Union_libre,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,25.0,6.0,Primaire,Oui,Sud_Ouest,Rural
0,0.0,0.0,35,Secondaire,Mariee,Oui,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,43.0,8.0,Superieur,Non,Sud_Ouest,Rural
0,0.0,0.0,30,Secondaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,34.0,4.0,Secondaire,Oui,Sud_Ouest,Rural
1,1.0,0.0,26,Aucun,Union_libre,Oui,Jamais,Moins_1x_sem,Moins_1x_sem,0.6666666666666666,28.0,2.0,Aucun,Oui,Sud_Ouest,Rural
0,0.0,0.0,30,Secondaire,Mariee,Non,Moins_1x_sem,Au_moins_1x_sem,Au_moins_1x_sem,1.6666666666666667,35.0,5.0,Superieur,Oui,Ouest,Urbain
1,1.0,0.0,25,Superieur,Separee,Non,Jamais,Jamais,Jamais,0.0,38.0,8.0,Superieur,Non,Ouest,Urbain
0,0.0,0.0,39,Superieur,Mariee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,45.0,6.0,Superieur,Non,Ouest,Urbain
0,0.0,0.0,38,Secondaire,Mariee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,40.0,2.0,Superieur,Oui,Ouest,Urbain
0,0.0,0.0,30,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,35.0,5.0,Secondaire,Non,Ouest,Urbain
1,1.0,1.0,49,Primaire,Mariee,Non,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,54.0,5.0,Secondaire,Oui,Ouest,Urbain
1,1.0,0.0,29,Secondaire,Union_libre,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,30.0,1.0,Superieur,Oui,Centre,Urbain
0,0.0,0.0,34,Superieur,Union_libre,Non,Jamais,Au_moins_1x_sem,Moins_1x_sem,1.0,45.0,11.0,Superieur,Oui,Centre,Urbain
0,0.0,0.0,28,Primaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,48.0,20.0,Superieur,Non,Centre,Urbain
1,1.0,1.0,49,Secondaire,Separee,Non,Moins_1x_sem,Jamais,Jamais,0.3333333333333333,38.0,8.0,Superieur,Oui,Centre,Urbain
1,1.0,1.0,28,Primaire,Union_libre,Non,Jamais,Jamais,Jamais,0.0,32.0,4.0,Superieur,Oui,Centre,Urbain
1,1.0,0.0,38,Secondaire,Mariee,Non,Moins_1x_sem,Moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,50.0,12.0,Superieur,Non,Centre,Urbain
1,0.0,1.0,32,Primaire,Union_libre,Non,Jamais,Moins_1x_sem,Jamais,0.3333333333333333,34.0,2.0,Secondaire,Oui,Centre,Urbain
0,0.0,0.0,21,Secondaire,Separee,Oui,Jamais,Au_moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,38.0,8.0,Superieur,Oui,Centre,Urbain
0,0.0,0.0,36,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,47.0,11.0,Superieur,Non,Centre,Urbain
0,0.0,0.0,27,Secondaire,Union_libre,Non,Jamais,Jamais,Jamais,0.0,28.0,1.0,Superieur,Non,Centre,Urbain
0,0.0,0.0,21,Secondaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,25.0,4.0,Superieur,Non,Ouest,Rural
0,0.0,0.0,24,Primaire,Mariee,Oui,Jamais,Jamais,Jamais,0.0,27.0,3.0,Secondaire,Non,Ouest,Rural
0,0.0,0.0,18,Primaire,Mariee,Non,Jamais,Au_moins_1x_sem,Jamais,0.6666666666666666,32.0,14.0,Secondaire,Oui,Ouest,Rural
0,0.0,0.0,24,Primaire,Mariee,Non,Moins_1x_sem,Jamais,Jamais,0.3333333333333333,30.0,6.0,Secondaire,Oui,Ouest,Rural
0,0.0,0.0,41,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,57.0,16.0,Aucun,Oui,Ouest,Rural
0,0.0,0.0,38,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,65.0,27.0,Secondaire,Non,Ouest,Rural
0,0.0,0.0,47,Primaire,Veuve,Non,Moins_1x_sem,Jamais,Jamais,0.3333333333333333,38.0,8.0,Superieur,Oui,Ouest,Rural
0,0.0,0.0,26,Primaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,35.0,9.0,Aucun,Non,Ouest,Rural
0,0.0,0.0,28,Superieur,Union_libre,Non,Moins_1x_sem,Jamais,Au_moins_1x_sem,1.0,42.0,14.0,Superieur,Oui,Est,Urbain
0,0.0,0.0,40,Secondaire,Mariee,Non,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,51.0,11.0,Superieur,Oui,Est,Urbain
0,0.0,0.0,27,Secondaire,Union_libre,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,31.0,4.0,Superieur,Oui,Est,Urbain
0,0.0,0.0,32,Secondaire,Mariee,Non,Moins_1x_sem,Jamais,Au_moins_1x_sem,1.0,38.0,6.0,Superieur,Non,Est,Urbain
1,1.0,0.0,44,Secondaire,Union_libre,Non,Moins_1x_sem,Au_moins_1x_sem,Au_moins_1x_sem,1.6666666666666667,44.0,0.0,Superieur,Oui,Est,Urbain
1,1.0,1.0,25,Secondaire,Mariee,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,32.0,7.0,Superieur,Oui,Est,Urbain
0,0.0,0.0,31,Superieur,Mariee,Oui,Moins_1x_sem,Au_moins_1x_sem,Jamais,1.0,38.0,7.0,Superieur,Oui,Est,Urbain
1,1.0,0.0,25,Secondaire,Union_libre,Oui,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,27.0,2.0,Superieur,Oui,Est,Urbain
0,0.0,0.0,33,Superieur,Mariee,Oui,Jamais,Jamais,Au_moins_1x_sem,0.6666666666666666,33.0,0.0,Superieur,Non,Est,Urbain
0,0.0,0.0,32,Superieur,Mariee,Non,Moins_1x_sem,Jamais,Moins_1x_sem,0.6666666666666666,37.0,5.0,Aucun,Non,Est,Urbain
0,0.0,0.0,26,Superieur,Union_libre,Non,Moins_1x_sem,Moins_1x_sem,Au_moins_1x_sem,1.3333333333333333,32.0,6.0,Superieur,Non,Est,Urbain
0,0.0,0.0,46,Secondaire,Mariee,Non,Moins_1x_sem,Au_moins_1x_sem,Au_moins_1x_sem,1.6666666666666667,53.0,7.0,Superieur,Oui,Est,Urbain
0,0.0,0.0,35,Secondaire,Union_libre,Non,Jamais,Moins_1x_sem,Au_moins_1x_sem,1.0,42.0,7.0,Superieur,Oui,Est,Urbain
0,0.0,0.0,34,Secondaire,Mariee,Non,Au_moins_1x_sem,Au_moins_1x_sem,Au_moins_1x_sem,2.0,41.0,7.0,Superieur,Oui,Ouest,Urbain
0,0.0,0.0,25,Secondaire,Mariee,Non,Jamais,Jamais,Jamais,0.0,32.0,7.0,Superieur,Non,Ouest,Urbain
